Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Tarik,2020-07-25 11:26:15,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-07-25 10:49:36,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,The Last Dance,GMAIL.COM,,,,0
Tarik,2020-07-25 09:09:12,EMAIL_TOP_10,EMAIL,FR,fr,fr,Cursed,GMAIL.COM,,,,0
Tarik,2020-07-24 14:26:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Kissing Booth 2,GMAIL.COM,,,,0
Tarik,2020-07-24 14:26:35,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,The Kissing Booth 2,GMAIL.COM,,,,0
Tarik,2020-07-21 14:15:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Dunkirk,GMAIL.COM,,,,0
Tarik,2020-07-21 14:12:54,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Dunkirk,GMAIL.COM,,,,0
Tarik,2020-07-10 13:54:42,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Old Guard,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-07-10 13:54:41,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,The Old Guard,GMAIL.COM,,,,0
Tarik,2020-07-06 10:29:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,H,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-07-06 00:39:45,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,H,GMAIL.COM,,,,0
Tarik,2020-07-05 13:05:55,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,FR,fr,fr,Scarface,GMAIL.COM,,,,0
Tarik,2020-07-05 13:05:54,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,FR,,,Scarface,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-07-01 15:10:49,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,La Colle,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-07-01 15:07:14,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,La Colle,GMAIL.COM,,,,0
Tarik,2020-07-01 11:14:07,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,Better Call Saul,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-30 19:21:51,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,FR,fr,fr,Better Call Saul,GMAIL.COM,,,,0
Tarik,2020-06-28 11:54:41,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-06-28 11:43:06,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-28 10:35:44,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,Formula 1: Drive to Survive,GMAIL.COM,,,,0
Tarik,2020-06-24 13:43:12,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,Rick and Morty,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-24 13:43:12,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,FR,fr,fr,Rick and Morty,GMAIL.COM,,,,0
Tarik,2020-06-23 15:47:19,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,FR,,,Assassin's Creed,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-23 15:47:19,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,FR,fr,fr,Assassin's Creed,GMAIL.COM,,,,0
Tarik,2020-06-22 11:38:09,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,FR,,,Designated Survivor,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-22 10:15:41,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,FR,fr,fr,Designated Survivor,GMAIL.COM,,,,0
Tarik,2020-06-21 11:24:57,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,Queen of the South,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-21 11:24:57,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,FR,fr,fr,Queen of the South,GMAIL.COM,,,,0
Tarik,2020-06-20 15:29:50,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,FR,fr,fr,El Camino: A Breaking Bad Movie,GMAIL.COM,,,,0
Tarik,2020-06-20 15:29:45,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,FR,,,El Camino: A Breaking Bad Movie,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-19 15:07:42,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Lost Bullet,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-06-19 15:04:07,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Lost Bullet,GMAIL.COM,,,,0
Tarik,2020-06-18 10:41:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Lost Bullet,GMAIL.COM,,,,0
Tarik,2020-06-17 18:18:22,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,Lost Bullet,GMAIL.COM,,,,0
Tarik,2020-06-09 11:21:24,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,,0
Tarik,2020-06-09 10:09:13,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-06-09 09:03:03,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-06-09 08:07:33,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,House of Cards,GMAIL.COM,,,,0
Tarik,2020-05-19 11:08:09,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,November 13: Attack on Paris,GMAIL.COM,,,windows-uwa,0
Tarik,2020-05-19 11:04:39,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-05-19 09:02:21,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,November 13: Attack on Paris,GMAIL.COM,,,,0
Tarik,2020-05-15 15:15:55,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Inhuman Resources,GMAIL.COM,,,,0
Tarik,2020-05-15 15:15:55,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Inhuman Resources,GMAIL.COM,,,,0
Tarik,2020-05-15 11:27:02,EMAIL_TOP_10,EMAIL,FR,fr,fr,Valeria,GMAIL.COM,,,,0
Tarik,2020-05-15 11:27:02,INAPP_TOP_10,NOTIFICATIONS,FR,,,Valeria,GMAIL.COM,,,windows-uwa,0
Tarik,2020-05-11 11:26:34,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-05-11 11:26:33,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,Breaking Bad,GMAIL.COM,,,,0
Tarik,2020-05-11 10:26:10,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-05-11 09:30:12,EMAIL_THUMBS_SHORT_PLAY,EMAIL,FR,fr,fr,House of Cards,GMAIL.COM,,,,0
Tarik,2020-05-03 13:07:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Into the Night,GMAIL.COM,,,,0
Tarik,2020-05-03 13:07:10,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Into the Night,GMAIL.COM,,,,0
Tarik,2020-04-27 19:06:09,NEW_DEVICE_LOGIN,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-04-27 11:58:12,NEW_DEVICE_LOGIN,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-04-19 16:16:34,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Earth and Blood,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-04-19 16:16:34,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Earth and Blood,GMAIL.COM,,,,0
Tarik,2020-04-19 11:05:14,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,The Crown,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-04-19 10:22:12,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,FR,fr,fr,The Crown,GMAIL.COM,,,,0
Tarik,2020-04-14 12:39:55,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,FR,,,Designated Survivor,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-04-14 12:39:55,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,FR,fr,fr,Designated Survivor,GMAIL.COM,,,,0
Tarik,2020-04-10 16:46:33,CONFIRMATION_OF_PASSWORD_CHANGE,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-04-10 16:46:03,VERIFY_PHONE_SMS,SMS,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-04-10 16:44:52,HITCH_CONFIRMATION_ON_PHONE_NUMBER_ADD,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-04-10 16:44:51,VERIFY_PHONE_NUMBER_UMA,ALERTS,FR,,,,GMAIL.COM,,2020-04-10 16:46:02,--,1
Tarik,2020-04-10 16:44:37,ADD_PHONE_NUMBER_UMA,ALERTS,FR,,,,GMAIL.COM,,,,0
Tarik,2020-04-10 16:44:37,SIGNUP_CONFIRMATION_NETFLIX_MOPS,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Both,2021-11-18 11:56:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Christmas Flow,GMAIL.COM,,,,0
Both,2021-11-13 15:03:41,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Red Notice,GMAIL.COM,,,,0
Both,2021-11-07 12:32:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Arcane,GMAIL.COM,,,,0
Both,2021-11-04 12:03:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Army of Thieves,GMAIL.COM,,,,0
Both,2021-10-27 10:36:28,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,The Pursuit of Happyness,GMAIL.COM,,,,0
Both,2021-10-25 10:24:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Night Teeth,GMAIL.COM,,,,0
Both,2021-10-24 11:21:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Stuck Together,GMAIL.COM,,,,0
Both,2021-10-23 11:27:27,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,,GMAIL.COM,,,firefox-cadmium,0
Both,2021-10-16 11:30:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,My Name,GMAIL.COM,,,,0
Both,2021-10-14 11:13:19,INAPP_TOP_10,NOTIFICATIONS,FR,,,,GMAIL.COM,,,,0
Both,2021-10-07 11:06:26,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,FR,,,The Blacklist,GMAIL.COM,,,firefox-cadmium,0
Both,2021-10-06 10:05:22,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,NOTIFICATIONS,FR,,,Sully,GMAIL.COM,,,firefox-cadmium,0
Both,2021-09-30 10:33:30,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,,GMAIL.COM,,,firefox-cadmium,0
Both,2020-12-01 12:28:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Ava,GMAIL.COM,,,,0
Both,2020-10-30 15:23:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Rogue City,GMAIL.COM,,,,0
Both,2020-10-29 12:13:28,INAPP_TOP_10,NOTIFICATIONS,FR,,,Barbarians,GMAIL.COM,,,,0
Both,2020-10-29 12:01:10,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Orange Is the New Black,GMAIL.COM,,,,0
Both,2020-10-23 12:05:17,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Barbarians,GMAIL.COM,,,,0
Both,2020-10-17 10:54:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,La Révolution,GMAIL.COM,,,,0
Both,2020-10-13 11:03:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Both,2020-10-11 11:59:09,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,The Pursuit of Happyness,GMAIL.COM,,,,0
Both,2020-10-06 11:44:42,INAPP_TOP_10,NOTIFICATIONS,FR,,,Emily in Paris,GMAIL.COM,,,,0
Both,2020-10-06 11:29:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Both,2020-10-04 10:19:08,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,13 Reasons Why,GMAIL.COM,,,,0
Both,2020-10-02 11:20:36,INAPP_TOP_10,NOTIFICATIONS,FR,,,Ratched,GMAIL.COM,,,,0
Both,2020-10-02 11:10:17,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,The Blacklist,GMAIL.COM,,,,0
Both,2020-08-10 10:13:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Anelka: Misunderstood,GMAIL.COM,,,,0
Both,2020-08-01 11:34:50,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,The Blacklist,GMAIL.COM,,,,0
Both,2020-08-01 10:23:00,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,13 Reasons Why,GMAIL.COM,,,,0
Both,2020-08-01 10:12:07,INAPP_TOP_10,NOTIFICATIONS,FR,,,Good Girls,GMAIL.COM,,,,0
Both,2020-05-26 11:29:49,ADD_EMAIL_TO_PROFILE_UMA,ALERTS,FR,,,,GMAIL.COM,,,,0
